synset	hyponym	lang	gloss
woman	girlfriend	English	girlfriend
woman	girlfriend	English	girl
woman	girlfriend	English	lady_friend
woman	girlfriend	English	girl_friend
woman	girlfriend	English	gf
woman	girlfriend	English	GF
woman	girlfriend	English	Girl_Friend
woman	girlfriend	English	Ladyfriend
woman	girlfriend	English	Girl-friend
woman	girlfriend	English	Female_sweetheart
woman	girlfriend	English	Womanfriend
woman	girlfriend	English	Girl_friend
woman	girlfriend	English	Best_Girlfriend
woman	girlfriend	Japanese	ガールフレンド
woman	girlfriend	Japanese	意中の女
woman	girlfriend	Japanese	彼女
woman	girlfriend	Japanese	女友達
woman	girlfriend	Japanese	ガ_ー_ル_フ_レ_ン_ド
woman	girlfriend	Japanese	恋人
woman	girlfriend	Japanese	アミ
woman	girlfriend	Japanese	恋びと
woman	girlfriend	Georgian	შეყვარებული
woman	girlfriend	Georgian	მეგობარი_გოგონა
woman	girlfriend	Georgian	მეგობარი_გოგო
woman	girlfriend	Georgian	მეგობარი_ქალი
woman	girlfriend	Polish	przyjaciółka
woman	girlfriend	Polish	dziewczyna
woman	girlfriend	Polish	dziewczyna_sympatia
woman	girlfriend	Polish	sympatia
woman	girlfriend	Polish	panna
woman	girlfriend	Polish	dziewczynę
woman	girlfriend	Basque	neska-lagun
woman	girlfriend	Basque	lagun
woman	girlfriend	Basque	adiskide
woman	girlfriend	Basque	neska
woman	girlfriend	Serbian	девојка
woman	girlfriend	Serbian	девојку
woman	girlfriend	Serbian	пријатељица
woman	girlfriend	Chinese	女朋友
woman	girlfriend	Chinese	对象
woman	girlfriend	Chinese	阿夏
woman	girlfriend	Chinese	女友
woman	girlfriend	Chinese	女性朋友
woman	girlfriend	Chinese	女_孩
woman	girlfriend	Greek	κορίτσι
woman	girlfriend	Greek	φίλη
woman	girlfriend	Vietnamese	bạn_gái
woman	girlfriend	Vietnamese	người_yêu
woman	girlfriend	Vietnamese	cô_gái
woman	girlfriend	Vietnamese	lady_friend
woman	girlfriend	Arabic	صاحبة
woman	girlfriend	Arabic	صَاحِبَة‎
woman	girlfriend	Arabic	صديقة
woman	girlfriend	Arabic	صَدِيقَة‎
woman	girlfriend	Arabic	فتاة
woman	girlfriend	Arabic	سيدة_صديق
woman	housewife	Swedish	hemmafru
woman	housewife	Swedish	Hemmafru
woman	housewife	Swedish	husmor
woman	housewife	Swedish	hemmafruar
woman	housewife	Swedish	stay-at-home_mamma
woman	housewife	Swedish	Husmor
woman	housewife	Swedish	husmoder
woman	housewife	Swedish	matmor
woman	housewife	Swedish	husfru
woman	housewife	Swedish	Hemmafruarna
woman	housewife	Swedish	Hemmafrun
woman	housewife	Swedish	Hemmafruar
woman	housewife	Swedish	kvinna_i_huset
woman	housewife	Swedish	frun_i_huset
woman	housewife	Spanish	ama_de_casa
woman	housewife	Spanish	madre_y_ama_de_casa
woman	housewife	Spanish	amas_de_casa
woman	housewife	Spanish	dueña_de_casa
woman	housewife	Spanish	ama
woman	housewife	Spanish	amo_de_casa
woman	housewife	Spanish	Duena_de_casa
woman	housewife	Spanish	Dueña_de_casa
woman	housewife	Spanish	Amo_de_casa
woman	housewife	Spanish	señora_de_la_casa
woman	housewife	Spanish	mujer_de_la_casa
woman	housewife	English	housewife
woman	housewife	English	homemaker
woman	housewife	English	woman_of_the_house
woman	housewife	English	lady_of_the_house
woman	housewife	English	Stay-at-home_mum
woman	housewife	English	Housewifes
woman	housewife	English	Huswife
woman	housewife	English	House_wife
woman	housewife	English	Stay-at-home_mother
woman	housewife	English	Stay_at_home_mom
woman	housewife	English	Hausfrau
woman	housewife	English	House_wifes
woman	housewife	English	Domestic_engineer
woman	housewife	English	Stay_at_home_mum
woman	housewife	English	Domestic_engineers
woman	housewife	English	Housewives
woman	housewife	English	Homemaker
woman	housewife	English	Huswifes
woman	housewife	English	Stay-at-home_mom
woman	housewife	English	House_wives
woman	housewife	English	Swedish_housewife
woman	housewife	English	Stay-at-home_moms
woman	housewife	English	Huswives
woman	housewife	English	Domestic_engineering
woman	housewife	English	Full-time_mother
woman	housewife	English	Home_makers
woman	housewife	English	House-wives
woman	housewife	English	Jiatingzhufu
woman	housewife	English	Homemakers
woman	housewife	Japanese	主婦
woman	housewife	Japanese	ミセス層
woman	housewife	Japanese	奥様
woman	housewife	Japanese	主婦層
woman	housewife	Japanese	大奥様
woman	housewife	Japanese	主_婦
woman	housewife	Japanese	御家様
woman	housewife	Japanese	家刀自
woman	housewife	Japanese	家の女
woman	housewife	Japanese	ハウスワイフ
woman	housewife	Japanese	専_業_主_婦
woman	housewife	Japanese	専業主婦
woman	housewife	Georgian	დიასახლისი
woman	housewife	Polish	gospodyni_domowa
woman	housewife	Polish	gospodyń_domowych
woman	housewife	Polish	pani_domu
woman	housewife	Polish	kobieta_w_domu
woman	housewife	Polish	gospodyni
woman	housewife	Polish	stay-at-home_mama
woman	housewife	Basque	etxekoandre
woman	housewife	Basque	Etxekoandre
woman	housewife	Basque	Ugazabandre
woman	housewife	Serbian	домаћица
woman	housewife	Serbian	Домаћица
woman	housewife	Serbian	жена_од_куће
woman	housewife	Serbian	дама_од_куће
woman	housewife	Serbian	боравак-ат-хоме_мајка
woman	housewife	Serbian	домаћице
woman	housewife	Serbian	боравак-ат-хоме_мама
woman	housewife	Chinese	主婦
woman	housewife	Chinese	家_庭_主_妇
woman	housewife	Chinese	主妇
woman	housewife	Chinese	家庭妇女
woman	housewife	Chinese	家庭主妇
woman	housewife	Chinese	家庭主婦
woman	housewife	Chinese	主婦_主妇_家庭婦女_家庭妇女
woman	housewife	Chinese	全职太太
woman	housewife	Chinese	留_在_家_里_的_妈
woman	housewife	Chinese	女主人
woman	housewife	Chinese	女人的房子
woman	housewife	Greek	νοικοκυρά
woman	housewife	Greek	νοικοκύρης
woman	housewife	Greek	νοικοκυρές
woman	housewife	Greek	οικοδέσποινα
woman	housewife	Greek	γυναίκα
woman	housewife	Greek	γυναίκα_του_σπιτιού
woman	housewife	Greek	κυρία_του_σπιτιού
woman	housewife	Greek	διαμονή-στο-σπίτι_της_μητέρας
woman	housewife	Greek	διαμονή-στο-σπίτι_μαμά
woman	housewife	Vietnamese	Bà_nội_trợ
woman	housewife	Vietnamese	bà_nội_trợ
woman	housewife	Vietnamese	Người_nội_trợ
woman	housewife	Vietnamese	người_phụ_nữ_trong_nhà
woman	housewife	Vietnamese	nội_trợ
woman	housewife	Vietnamese	người_nội_trợ
woman	housewife	Vietnamese	bà_nội_trợ
woman	housewife	Vietnamese	bà_chủ_nhà
woman	housewife	Vietnamese	mẹ_ở_lại-tại_nhà
woman	housewife	Arabic	ربة_منزل
woman	housewife	Arabic	ربة_المنزل
woman	housewife	Arabic	ربة_بيت
woman	housewife	Arabic	ربات_البيوت
woman	housewife	Arabic	رَبَّة_أُسْرَة‎
woman	housewife	Arabic	رَبَّة_بَيْت‎
woman	housewife	Arabic	رَبَّة_مَنْزِل‎
woman	housewife	Arabic	ربّة_بيْت
woman	housewife	Arabic	امرأة_من_المنزل
woman	housewife	Arabic	أمي_البقاء_في_المنزل
woman	housewife	Arabic	سيدة_المنزل
woman	housewife	Arabic	ربة_البيت
woman	wife	Swedish	fru
woman	wife	Swedish	maka
woman	wife	Swedish	hustru
woman	wife	Swedish	Hustru
woman	wife	Swedish	gift_kvinna
woman	wife	Swedish	fruar
woman	wife	Spanish	esposa
woman	wife	Spanish	cónyuge
woman	wife	Spanish	mujer
woman	wife	Spanish	mujer_casada
woman	wife	Spanish	señora
woman	wife	Spanish	marido
woman	wife	Spanish	esposo
woman	wife	Spanish	esposas
woman	wife	English	wife
woman	wife	English	Wives
woman	wife	English	trouble_and_strife
woman	wife	English	married_woman
woman	wife	English	spouse
woman	wife	English	wifie
woman	wife	English	Married_Woman
woman	wife	English	Trouble_and_strife
woman	wife	English	Wive
woman	wife	English	Wifes
woman	wife	English	Married_women
woman	wife	English	Wifie
woman	wife	Japanese	妻
woman	wife	Japanese	嬶
woman	wife	Japanese	正妻
woman	wife	Japanese	先妻
woman	wife	Japanese	御上
woman	wife	Japanese	女君
woman	wife	Japanese	家内
woman	wife	Japanese	御上さん
woman	wife	Japanese	嫁さん
woman	wife	Japanese	お上
woman	wife	Japanese	ご新造
woman	wife	Japanese	上様
woman	wife	Japanese	嚊
woman	wife	Japanese	御内儀
woman	wife	Japanese	御内
woman	wife	Japanese	妻女
woman	wife	Japanese	おかみさん
woman	wife	Japanese	奥様
woman	wife	Japanese	室家
woman	wife	Japanese	女性
woman	wife	Japanese	婦人
woman	wife	Japanese	亭主もち
woman	wife	Japanese	亭主持
woman	wife	Japanese	室
woman	wife	Japanese	女房
woman	wife	Japanese	お方
woman	wife	Japanese	ご内室
woman	wife	Japanese	おっ母
woman	wife	Japanese	お上さん
woman	wife	Japanese	ミセス
woman	wife	Japanese	嫁
woman	wife	Japanese	上さん
woman	wife	Japanese	妻室
woman	wife	Japanese	御っ母
woman	wife	Japanese	人妻
woman	wife	Japanese	令室
woman	wife	Japanese	令閨
woman	wife	Japanese	家妻
woman	wife	Japanese	フラウ
woman	wife	Japanese	ご内儀
woman	wife	Japanese	御内室
woman	wife	Japanese	奥さん
woman	wife	Japanese	裏方
woman	wife	Japanese	亭主持ち
woman	wife	Japanese	ワイフ
woman	wife	Japanese	嫁はん
woman	wife	Japanese	令夫人
woman	wife	Japanese	刀自
woman	wife	Japanese	既婚女性
woman	wife	Japanese	夫人
woman	wife	Japanese	細君
woman	wife	Japanese	嬢子
woman	wife	Japanese	嚊左衛門
woman	wife	Japanese	家桜
woman	wife	Japanese	愚妻
woman	wife	Japanese	女
woman	wife	Georgian	ცოლი
woman	wife	Georgian	მეუღლე
woman	wife	Polish	żona
woman	wife	Polish	małżonka
woman	wife	Polish	mężatka
woman	wife	Polish	ślubna
woman	wife	Polish	żon
woman	wife	Basque	emazte
woman	wife	Basque	andre
woman	wife	Basque	andere
woman	wife	Serbian	супруга
woman	wife	Serbian	žena
woman	wife	Serbian	supruga
woman	wife	Serbian	жена
woman	wife	Serbian	удата_жена
woman	wife	Chinese	妻子
woman	wife	Chinese	老婆
woman	wife	Chinese	太太
woman	wife	Chinese	拙荆
woman	wife	Chinese	賤內
woman	wife	Chinese	堂客
woman	wife	Chinese	妻
woman	wife	Chinese	家後
woman	wife	Chinese	妻_子
woman	wife	Chinese	家室
woman	wife	Chinese	爱人
woman	wife	Chinese	妇人
woman	wife	Greek	σύζυγος
woman	wife	Greek	γυναίκα
woman	wife	Greek	συμβία
woman	wife	Greek	παντρεμένη_γυναίκα
woman	wife	Vietnamese	vợ
woman	wife	Vietnamese	Người_vợ
woman	wife	Vietnamese	Vợ
woman	wife	Vietnamese	vợ
woman	wife	Vietnamese	vợ_chồng_người_phụ_nữ
woman	wife	Arabic	زوجة
woman	wife	Arabic	الزوجة
woman	wife	Arabic	زَوْجَة
woman	wife	Arabic	زَوْج
woman	wife	Arabic	Wife
woman	wife	Arabic	امرأة_متزوجة
woman	nun	Swedish	nunna
woman	nun	Swedish	Nunnor
woman	nun	Swedish	moder
woman	nun	Swedish	mamma
woman	nun	Swedish	mor
woman	nun	Swedish	Nunna
woman	nun	Swedish	syster
woman	nun	Swedish	Klosterjungfru
woman	nun	Swedish	nunnor
woman	nun	Spanish	monja
woman	nun	Spanish	madre
woman	nun	Spanish	hermana
woman	nun	Spanish	sor
woman	nun	Spanish	religiosa
woman	nun	Spanish	Sorores
woman	nun	Spanish	monjas
woman	nun	English	nun
woman	nun	English	sister
woman	nun	English	religious_sister
woman	nun	English	mother
woman	nun	English	woman_religious
woman	nun	English	Roman_Catholic_nun
woman	nun	English	Women_religious
woman	nun	English	Nun
woman	nun	English	Catholic_Nuns_and_Sisters
woman	nun	English	Nuns
woman	nun	English	Cloistress
woman	nun	English	Choir_nun
woman	nun	English	Catholic_sisters
woman	nun	English	Mother
woman	nun	English	Religious_sisters
woman	nun	English	Women's_monasticism
woman	nun	English	Religious_sister
woman	nun	English	Catholic_nun
woman	nun	English	Religious_Sisters
woman	nun	English	Female_monasticism
woman	nun	English	Religious_Sister
woman	nun	Japanese	修道女
woman	nun	Japanese	尼僧
woman	nun	Japanese	尼
woman	nun	Japanese	母
woman	nun	Japanese	おふくろ
woman	nun	Japanese	ナン
woman	nun	Japanese	お母さん
woman	nun	Japanese	母上
woman	nun	Japanese	母親
woman	nun	Japanese	童貞
woman	nun	Japanese	シスター
woman	nun	Japanese	修道尼
woman	nun	Japanese	尼御前
woman	nun	Japanese	尼君
woman	nun	Japanese	尼法師
woman	nun	Japanese	禅尼
woman	nun	Japanese	尼公
woman	nun	Japanese	女僧
woman	nun	Georgian	მონაზონი
woman	nun	Georgian	დედა
woman	nun	Polish	zakonnica
woman	nun	Polish	siostra_zakonna
woman	nun	Polish	siostra
woman	nun	Polish	matka
woman	nun	Polish	zakonnica_mniszka
woman	nun	Polish	mniszka
woman	nun	Polish	Siostry_zakonne
woman	nun	Polish	Siostra_zakonna
woman	nun	Basque	Lekaime
woman	nun	Basque	moja
woman	nun	Basque	lekaime
woman	nun	Basque	Moja
woman	nun	Serbian	мајка
woman	nun	Serbian	majka
woman	nun	Serbian	часна_сестра
woman	nun	Serbian	монахиње
woman	nun	Serbian	монахиња
woman	nun	Chinese	修女
woman	nun	Chinese	母親
woman	nun	Chinese	修女_尼姑_姑子_尼
woman	nun	Chinese	姑子
woman	nun	Chinese	母亲
woman	nun	Chinese	妈妈
woman	nun	Chinese	媽媽
woman	nun	Chinese	尼
woman	nun	Chinese	尼姑
woman	nun	Chinese	母_亲
woman	nun	Greek	καλόγρια
woman	nun	Greek	μοναχή
woman	nun	Greek	καλογριά
woman	nun	Greek	αδελφή
woman	nun	Greek	μητέρα
woman	nun	Greek	μοναχές
woman	nun	Vietnamese	Nữ_tu
woman	nun	Vietnamese	Sư_cô
woman	nun	Vietnamese	Ma-sơ
woman	nun	Vietnamese	Sơ
woman	nun	Vietnamese	nữ_tu_sĩ
woman	nun	Vietnamese	Ni_sư
woman	nun	Vietnamese	Sư_thái
woman	nun	Vietnamese	nữ_tu
woman	nun	Vietnamese	bà_xơ
woman	nun	Vietnamese	Ni_cô
woman	nun	Vietnamese	xơ
woman	nun	Vietnamese	Nữ_tu_sĩ
woman	nun	Vietnamese	mẹ
woman	nun	Arabic	راهبة
woman	nun	Arabic	رَاهِبَة‎
woman	nun	Arabic	أُمّ
woman	nun	Arabic	الأم
woman	nun	Arabic	الراهبات
woman	princess	Swedish	prinsessa
woman	princess	Swedish	prinsessor
woman	princess	Swedish	tsarevna
woman	princess	Swedish	prinssesor
woman	princess	Swedish	Prinsessor
woman	princess	Swedish	Prinssesor
woman	princess	Swedish	Tsarevna
woman	princess	Spanish	princesa
woman	princess	Spanish	infanta
woman	princess	Spanish	princesa_infanta
woman	princess	Spanish	princesas
woman	princess	English	princess
woman	princess	English	Gongzhu
woman	princess	English	Daughter_of_a_king
woman	princess	English	Ke_Kamaliiwahine
woman	princess	English	Princesses
woman	princess	English	Prinzessin
woman	princess	Japanese	プリンセス
woman	princess	Japanese	王女
woman	princess	Japanese	姫
woman	princess	Japanese	公主
woman	princess	Japanese	Princess
woman	princess	Japanese	PRINCESS
woman	princess	Japanese	皇女
woman	princess	Japanese	妃
woman	princess	Japanese	内親王
woman	princess	Japanese	姫御前
woman	princess	Japanese	王_女
woman	princess	Japanese	妃殿下
woman	princess	Japanese	お姫様
woman	princess	Japanese	お_姫_様
woman	princess	Japanese	姫君
woman	princess	Japanese	御姫様
woman	princess	Georgian	პრინცესა
woman	princess	Polish	księżniczka
woman	princess	Polish	Księżniczka
woman	princess	Polish	księżniczek
woman	princess	Basque	printzesa
woman	princess	Serbian	принцеза
woman	princess	Serbian	принцезе
woman	princess	Chinese	Princess
woman	princess	Chinese	公主
woman	princess	Chinese	公_主
woman	princess	Chinese	王妃
woman	princess	Chinese	公主_王妃
woman	princess	Greek	πριγκίπισσα
woman	princess	Greek	πριγκήπισσα
woman	princess	Greek	βασιλοπούλα
woman	princess	Greek	πριγκίπισσες
woman	princess	Vietnamese	công_chúa
woman	princess	Vietnamese	Công_chúa
woman	princess	Vietnamese	bà_chúa
woman	princess	Vietnamese	chúa
woman	princess	Arabic	أَمِيرَة‎
woman	princess	Arabic	الأميرات
woman	princess	Arabic	أميرة
woman	stepdaughter	Swedish	styvdotter
woman	stepdaughter	Swedish	styvsyster
woman	stepdaughter	Swedish	Styvdotter
woman	stepdaughter	Swedish	Bonusmamma
woman	stepdaughter	Swedish	Bonuspappa
woman	stepdaughter	Swedish	Styvbarn
woman	stepdaughter	Swedish	Bonusbarn
woman	stepdaughter	Swedish	Styvsyster
woman	stepdaughter	Swedish	Styvbror
woman	stepdaughter	Swedish	Plastpappa
woman	stepdaughter	Swedish	plastsyster
woman	stepdaughter	Swedish	styvfamilj
woman	stepdaughter	Swedish	Plastmamma
woman	stepdaughter	Swedish	styvfar
woman	stepdaughter	Swedish	styvföräldrar
woman	stepdaughter	Swedish	Halvkusin
woman	stepdaughter	Swedish	Halvsyster
woman	stepdaughter	Swedish	Halv-kusin
woman	stepdaughter	Swedish	Styvsyskon
woman	stepdaughter	Swedish	Styvson
woman	stepdaughter	Swedish	Styvmor
woman	stepdaughter	Swedish	Styvmoder
woman	stepdaughter	Swedish	Styvpappa
woman	stepdaughter	Swedish	Styvfar
woman	stepdaughter	Swedish	Styvfader
woman	stepdaughter	Swedish	stepfamily
woman	stepdaughter	Swedish	blandad_familj
woman	stepdaughter	Swedish	steg-son
woman	stepdaughter	Swedish	styvmor
woman	stepdaughter	Swedish	elaka_styvmor
woman	stepdaughter	Spanish	hijastra
woman	stepdaughter	Spanish	hermanastra
woman	stepdaughter	Spanish	hijastro
woman	stepdaughter	Spanish	entenada
woman	stepdaughter	Spanish	familia_mixta
